t,x,y,z,roll,pitch,yaw,v
5.216667,-16.674496,-6.028065,0.218776,-0.065350,0.022666,-0.818900,0.503836
5.233333,-16.668461,-6.033657,0.219525,-0.068087,0.022933,-0.820750,0.493657
5.250000,-16.661966,-6.039303,0.219384,-0.068607,0.022953,-0.822750,0.516344
5.266667,-16.655338,-6.045535,0.218420,-0.069718,0.021664,-0.825129,0.545855
5.283333,-16.648621,-6.051059,0.217524,-0.067865,0.022676,-0.827726,0.521822
5.300000,-16.642036,-6.056550,0.216282,-0.065140,0.022876,-0.830842,0.514393
5.316667,-16.635418,-6.062769,0.215303,-0.063549,0.021952,-0.833394,0.544948
5.333333,-16.628832,-6.069690,0.215292,-0.063020,0.021193,-0.832627,0.573225
5.350000,-16.625208,-6.078271,0.217459,-0.062931,0.024931,-0.824214,0.558901
5.366667,-16.620083,-6.087911,0.216734,-0.063388,0.022218,-0.818210,0.655047
5.383333,-16.614529,-6.096343,0.215279,-0.061276,0.020221,-0.813666,0.605811
5.400000,-16.609285,-6.103873,0.214527,-0.057910,0.021147,-0.809824,0.550551
5.416667,-16.603943,-6.111856,0.214490,-0.055782,0.021246,-0.805453,0.576308
5.433333,-16.599112,-6.120258,0.214792,-0.056630,0.021931,-0.800111,0.581564
5.450000,-16.594414,-6.128185,0.215280,-0.057945,0.023409,-0.795376,0.552841
5.466667,-16.589340,-6.135941,0.215830,-0.058924,0.024753,-0.790840,0.556070
5.483333,-16.584122,-6.143554,0.216472,-0.060053,0.025994,-0.786934,0.553825
5.500000,-16.579168,-6.150743,0.217792,-0.062292,0.027912,-0.783609,0.523830
5.516667,-16.574200,-6.158126,0.218671,-0.064837,0.028795,-0.780125,0.533947
5.533333,-16.568062,-6.164917,0.218249,-0.063364,0.027337,-0.778449,0.549229
5.550000,-16.562138,-6.171790,0.219059,-0.064531,0.027156,-0.776839,0.544393
5.566667,-16.556093,-6.178330,0.219020,-0.064532,0.026060,-0.775888,0.534337
5.583333,-16.550583,-6.184409,0.220117,-0.066343,0.026987,-0.775275,0.492273
5.600000,-16.545519,-6.190364,0.221879,-0.068523,0.029468,-0.773571,0.469033
5.616667,-16.540192,-6.195871,0.223569,-0.069245,0.032493,-0.772785,0.459720
5.633333,-16.534248,-6.202308,0.224627,-0.070967,0.032960,-0.771717,0.525661
5.650000,-16.528234,-6.208518,0.225987,-0.072517,0.034330,-0.771187,0.518696
5.666667,-16.522522,-6.215106,0.228145,-0.075542,0.037191,-0.769576,0.523186
5.683333,-16.516573,-6.221491,0.229398,-0.078156,0.038407,-0.768793,0.523629
5.700000,-16.510408,-6.228191,0.230309,-0.081306,0.038369,-0.767816,0.546271
5.716667,-16.504107,-6.234826,0.230673,-0.083908,0.036510,-0.767190,0.549014
5.733333,-16.497564,-6.241520,0.230401,-0.085684,0.033746,-0.766605,0.561615
5.750000,-16.491131,-6.247022,0.230503,-0.086305,0.032881,-0.768031,0.507910
5.766667,-16.484367,-6.252191,0.229940,-0.086025,0.031235,-0.769680,0.510748
5.783333,-16.477646,-6.257152,0.229972,-0.086246,0.029222,-0.772461,0.501243
5.800000,-16.469982,-6.261913,0.228227,-0.085254,0.024226,-0.776575,0.541353
5.816667,-16.462255,-6.266628,0.226389,-0.084085,0.018737,-0.781146,0.543099
5.833333,-16.455595,-6.271213,0.225928,-0.084399,0.017230,-0.784955,0.485139
5.850000,-16.448544,-6.275603,0.225382,-0.083215,0.016240,-0.788876,0.498403
5.866667,-16.440905,-6.281003,0.224362,-0.084309,0.011812,-0.792852,0.561297
5.883333,-16.432972,-6.285317,0.222768,-0.082744,0.007715,-0.798391,0.541774
5.900000,-16.425894,-6.289598,0.222026,-0.082712,0.005805,-0.803544,0.496327
5.916667,-16.418715,-6.294317,0.221102,-0.083188,0.002655,-0.808577,0.515488
5.933333,-16.411995,-6.299118,0.220303,-0.083053,-0.000085,-0.813160,0.495485
5.950000,-16.405790,-6.303432,0.220327,-0.082814,-0.000664,-0.816738,0.453449
5.966667,-16.398897,-6.308168,0.219171,-0.082231,-0.003477,-0.820198,0.501798
5.983333,-16.391848,-6.313417,0.217851,-0.082542,-0.007977,-0.824410,0.527330
6.000000,-16.384912,-6.318275,0.216985,-0.082692,-0.011274,-0.828896,0.508058
6.016667,-16.378269,-6.323195,0.216782,-0.083119,-0.012350,-0.832202,0.495973
6.033333,-16.371458,-6.328372,0.216111,-0.084707,-0.015780,-0.836310,0.513353
6.050000,-16.364042,-6.332624,0.214946,-0.082963,-0.018870,-0.841908,0.512896
6.066667,-16.357357,-6.336547,0.214487,-0.081936,-0.020756,-0.847645,0.465061
6.083333,-16.350643,-6.341248,0.214084,-0.081739,-0.023868,-0.852532,0.491752
6.100000,-16.343317,-6.345613,0.212071,-0.079203,-0.028877,-0.858235,0.511674
6.116667,-16.336639,-6.349797,0.211150,-0.078317,-0.031275,-0.863854,0.472816
6.133333,-16.330378,-6.354064,0.210415,-0.077817,-0.032960,-0.868503,0.454670
6.150000,-16.324024,-6.358628,0.210069,-0.078537,-0.034563,-0.873708,0.469342
6.166667,-16.316584,-6.363629,0.208109,-0.076636,-0.039222,-0.879264,0.537905
6.183333,-16.309420,-6.368557,0.206439,-0.075595,-0.043026,-0.884385,0.521738
6.200000,-16.303598,-6.373387,0.206750,-0.078102,-0.043364,-0.889415,0.453841
6.216667,-16.297329,-6.378214,0.206929,-0.079449,-0.043793,-0.894438,0.474727
6.233333,-16.290693,-6.382847,0.206896,-0.078571,-0.043614,-0.899336,0.485595
6.250000,-16.284742,-6.387456,0.207334,-0.080369,-0.043543,-0.904525,0.451609
6.266667,-16.278540,-6.392152,0.207750,-0.081683,-0.043242,-0.909705,0.466786
6.283333,-16.272257,-6.396212,0.208091,-0.081061,-0.041654,-0.916049,0.448821
6.300000,-16.264833,-6.401017,0.206960,-0.078415,-0.044095,-0.922707,0.530586
6.316667,-16.258512,-6.406017,0.207200,-0.079738,-0.045651,-0.929449,0.483570
6.333333,-16.252203,-6.410392,0.207473,-0.079665,-0.045956,-0.936534,0.460659
6.350000,-16.245094,-6.415002,0.207159,-0.077562,-0.047151,-0.942526,0.508360
6.366667,-16.239128,-6.420344,0.208119,-0.081358,-0.048399,-0.948834,0.480515
6.383333,-16.233006,-6.425370,0.208778,-0.083772,-0.049944,-0.955503,0.475254
6.400000,-16.227188,-6.430398,0.209615,-0.087690,-0.051608,-0.962704,0.461359
6.416667,-16.221457,-6.435260,0.210253,-0.091325,-0.052513,-0.969939,0.450971
6.433333,-16.214418,-6.439048,0.209736,-0.088888,-0.052934,-0.977758,0.479551
6.450000,-16.208277,-6.443624,0.209979,-0.089480,-0.053540,-0.984675,0.459545
6.466667,-16.200935,-6.447742,0.208872,-0.085646,-0.054133,-0.990455,0.505061
6.483333,-16.194412,-6.451908,0.208437,-0.084704,-0.053852,-0.996859,0.464370
6.500000,-16.188572,-6.456051,0.209154,-0.087337,-0.053435,-1.004848,0.429642
6.516667,-16.182562,-6.460120,0.209134,-0.087592,-0.052766,-1.012226,0.435471
6.533333,-16.177341,-6.464844,0.210288,-0.092620,-0.052572,-1.020199,0.422451
6.550000,-16.171890,-6.469820,0.211708,-0.097827,-0.053054,-1.028174,0.442859
6.566667,-16.165174,-6.474151,0.211226,-0.095110,-0.052394,-1.034183,0.479460
6.583333,-16.159164,-6.479513,0.211561,-0.096825,-0.052549,-1.039140,0.483260
6.600000,-16.152679,-6.484206,0.211024,-0.095527,-0.054662,-1.046456,0.480282
6.616667,-16.146591,-6.488711,0.210945,-0.093968,-0.055082,-1.052445,0.454448
6.633333,-16.140963,-6.493275,0.210984,-0.092754,-0.055367,-1.058581,0.434780
6.650000,-16.136171,-6.498416,0.211424,-0.092215,-0.054996,-1.063343,0.421642
6.666667,-16.131502,-6.503560,0.212234,-0.093033,-0.054639,-1.068902,0.416810
6.683333,-16.125937,-6.508201,0.212783,-0.091445,-0.054588,-1.073772,0.434825
6.700000,-16.120604,-6.513779,0.213285,-0.093618,-0.056672,-1.077419,0.463031
6.716667,-16.113754,-6.518380,0.212391,-0.090207,-0.059291,-1.082937,0.495055
6.733333,-16.108479,-6.522282,0.213694,-0.091699,-0.060366,-1.090416,0.393731
6.750000,-16.104534,-6.525735,0.216358,-0.097306,-0.059160,-1.096554,0.314547
6.766667,-16.098894,-6.530061,0.216459,-0.097509,-0.061297,-1.102206,0.426477
6.783333,-16.093657,-6.534107,0.216757,-0.098935,-0.064042,-1.109808,0.397081
6.800000,-16.089609,-6.537270,0.218890,-0.100664,-0.061798,-1.115886,0.308198
6.816667,-16.084570,-6.541710,0.218537,-0.100214,-0.064161,-1.121596,0.403003
6.833333,-16.079573,-6.545097,0.219206,-0.099049,-0.063872,-1.127816,0.362214
6.850000,-16.074789,-6.547824,0.220762,-0.100451,-0.063006,-1.135972,0.330381
6.866667,-16.068781,-6.550992,0.220812,-0.099556,-0.064585,-1.145438,0.407535
6.883333,-16.062965,-6.555583,0.220361,-0.101493,-0.069400,-1.154470,0.444556
6.900000,-16.057287,-6.559757,0.220321,-0.102986,-0.071326,-1.162703,0.422810
6.916667,-16.051126,-6.563352,0.220396,-0.102062,-0.072259,-1.172410,0.427986
6.933333,-16.045864,-6.567098,0.221431,-0.102488,-0.072012,-1.181275,0.387554
6.950000,-16.040119,-6.571612,0.222274,-0.102358,-0.071793,-1.187445,0.438397
6.966667,-16.035437,-6.576025,0.224019,-0.104988,-0.071155,-1.194127,0.386046
6.983333,-16.030643,-6.580613,0.225245,-0.107079,-0.071553,-1.201377,0.398110
7.000000,-16.025694,-6.585479,0.225828,-0.107927,-0.072193,-1.208147,0.416460
7.016667,-16.021444,-6.590446,0.227110,-0.110054,-0.071343,-1.214427,0.392197
7.033333,-16.016136,-6.596853,0.227795,-0.109062,-0.068792,-1.213793,0.499225
7.050000,-16.010973,-6.602943,0.227584,-0.109451,-0.068155,-1.217387,0.479057
7.066667,-16.006441,-6.609099,0.227970,-0.111062,-0.068313,-1.222975,0.458629
7.083333,-16.000793,-6.615181,0.226550,-0.108338,-0.071697,-1.230226,0.498012
7.100000,-15.995584,-6.621074,0.226255,-0.106996,-0.073449,-1.237032,0.471899
7.116667,-15.991399,-6.626914,0.226872,-0.107522,-0.073069,-1.242582,0.431097
7.133333,-15.986591,-6.633628,0.225924,-0.106443,-0.075254,-1.248443,0.495455
7.150000,-15.981788,-6.638773,0.226028,-0.103628,-0.073616,-1.255634,0.422358
7.166667,-15.977120,-6.644686,0.225583,-0.102047,-0.074570,-1.262909,0.451951
7.183333,-15.971129,-6.650461,0.223195,-0.094029,-0.076800,-1.270384,0.499291
7.200000,-15.967192,-6.655872,0.223848,-0.092785,-0.075260,-1.277189,0.401535
7.216667,-15.961666,-6.662149,0.221613,-0.085720,-0.077680,-1.284158,0.501759
7.233333,-15.957376,-6.668239,0.221076,-0.082043,-0.078194,-1.289968,0.446963
7.250000,-15.953442,-6.674450,0.220924,-0.079301,-0.078136,-1.294649,0.441135
7.266667,-15.949669,-6.680869,0.220723,-0.076660,-0.077688,-1.299052,0.446697
7.283333,-15.947000,-6.688314,0.220958,-0.076882,-0.077315,-1.301082,0.474590
7.300000,-15.944041,-6.695689,0.221421,-0.077115,-0.076985,-1.303793,0.476732
7.316667,-15.940994,-6.703088,0.221712,-0.077468,-0.076939,-1.307691,0.480115
7.333333,-15.939181,-6.710491,0.222922,-0.080282,-0.076225,-1.310868,0.457327
7.350000,-15.936615,-6.717938,0.223445,-0.080672,-0.074885,-1.313445,0.472594
7.366667,-15.933855,-6.725440,0.223808,-0.081604,-0.074113,-1.316388,0.479619
7.383333,-15.932269,-6.733131,0.224955,-0.086148,-0.072533,-1.319146,0.471164
7.400000,-15.928748,-6.740385,0.224049,-0.083920,-0.070460,-1.322975,0.483808
7.416667,-15.926074,-6.748107,0.224690,-0.086275,-0.068777,-1.326862,0.490336
7.433333,-15.923135,-6.755673,0.224819,-0.087479,-0.068435,-1.332216,0.486983
7.450000,-15.920794,-6.763389,0.225797,-0.091022,-0.068942,-1.337799,0.483813
7.466667,-15.918948,-6.771192,0.227334,-0.096773,-0.068270,-1.341480,0.481092
7.483333,-15.916318,-6.778159,0.227834,-0.097860,-0.066989,-1.345981,0.446821
7.500000,-15.913580,-6.785708,0.227664,-0.098737,-0.066291,-1.349840,0.481801
7.516667,-15.909984,-6.793029,0.227115,-0.096785,-0.063923,-1.353127,0.489391
7.533333,-15.906209,-6.799840,0.227060,-0.095658,-0.061071,-1.357731,0.467254
7.550000,-15.903488,-6.806765,0.228002,-0.098995,-0.059916,-1.363725,0.446373
7.566667,-15.898521,-6.812559,0.226934,-0.093911,-0.058179,-1.371825,0.457910
7.583333,-15.894239,-6.818500,0.226826,-0.090952,-0.055394,-1.378519,0.439372
7.600000,-15.890386,-6.825132,0.226649,-0.088905,-0.054678,-1.384386,0.460242
7.616667,-15.887143,-6.832255,0.226824,-0.089279,-0.054101,-1.389569,0.469577
7.633333,-15.883337,-6.838564,0.227070,-0.088341,-0.052612,-1.396630,0.442092
7.650000,-15.879623,-6.845067,0.227431,-0.086730,-0.050009,-1.401930,0.449325
7.666667,-15.876795,-6.851956,0.228406,-0.088120,-0.047250,-1.406952,0.446845
7.683333,-15.874282,-6.858873,0.229721,-0.090969,-0.045126,-1.412885,0.441560
7.700000,-15.870926,-6.865231,0.229861,-0.089232,-0.041535,-1.418366,0.431318
7.716667,-15.867758,-6.871711,0.229615,-0.087755,-0.037942,-1.423927,0.432817
7.733333,-15.864479,-6.878729,0.229461,-0.086259,-0.033865,-1.427796,0.464772
7.750000,-15.861138,-6.885994,0.229713,-0.085165,-0.029076,-1.431160,0.479782
7.766667,-15.857589,-6.893143,0.230032,-0.083628,-0.023750,-1.434596,0.478889
7.783333,-15.854558,-6.900430,0.231084,-0.084895,-0.018811,-1.438726,0.473504
7.800000,-15.851388,-6.909008,0.232328,-0.087228,-0.014679,-1.438824,0.548690
7.816667,-15.847232,-6.917598,0.232306,-0.086060,-0.009150,-1.436279,0.572594
7.833333,-15.844472,-6.926185,0.233809,-0.089326,-0.004217,-1.435296,0.541171
7.850000,-15.840515,-6.933344,0.234695,-0.088147,0.000645,-1.439093,0.490769
7.866667,-15.837307,-6.939859,0.236173,-0.091357,0.005255,-1.445951,0.435725
7.883333,-15.835121,-6.946218,0.238505,-0.099947,0.010702,-1.452116,0.403457
7.900000,-15.832039,-6.953073,0.239252,-0.102096,0.014284,-1.458936,0.450939
7.916667,-15.827271,-6.959797,0.238317,-0.097817,0.017758,-1.466309,0.494630
7.933333,-15.824569,-6.967677,0.238828,-0.102541,0.018099,-1.474329,0.499776
7.950000,-15.821325,-6.975042,0.239126,-0.104055,0.019942,-1.481595,0.482866
7.966667,-15.818151,-6.982109,0.239553,-0.105741,0.023301,-1.488228,0.464830
7.983333,-15.814164,-6.988587,0.239433,-0.103046,0.029383,-1.493910,0.456423
8.000000,-15.811563,-6.996029,0.239972,-0.105273,0.033019,-1.499469,0.472972
8.016667,-15.810070,-7.003831,0.241564,-0.111246,0.037696,-1.503930,0.476620
8.033333,-15.807208,-7.011278,0.242746,-0.113054,0.043042,-1.508869,0.478668
8.050000,-15.803998,-7.018639,0.243342,-0.111333,0.047045,-1.514414,0.481852
8.066667,-15.800572,-7.024975,0.244554,-0.110913,0.051866,-1.522587,0.432151
8.083333,-15.795673,-7.031112,0.243982,-0.104232,0.057664,-1.530354,0.471151
8.100000,-15.792388,-7.037689,0.244041,-0.103145,0.061769,-1.538465,0.441142
8.116667,-15.788618,-7.045057,0.242744,-0.098556,0.065853,-1.544292,0.496591
8.133333,-15.786926,-7.053332,0.242516,-0.100442,0.069646,-1.548455,0.506772
8.150000,-15.784200,-7.061464,0.241982,-0.099572,0.073665,-1.553401,0.514587
8.166667,-15.781240,-7.069989,0.242050,-0.098856,0.077397,-1.557315,0.541435
8.183333,-15.778518,-7.079226,0.241653,-0.095726,0.080739,-1.557229,0.577840
8.200000,-15.777286,-7.088915,0.242190,-0.097874,0.082934,-1.556239,0.585985
8.216667,-15.775928,-7.097710,0.242597,-0.099890,0.084122,-1.559719,0.533941
8.233333,-15.774560,-7.106867,0.242306,-0.102635,0.083862,-1.563634,0.555524
8.250000,-15.773706,-7.115610,0.244123,-0.109333,0.085377,-1.566180,0.527062
8.266667,-15.771594,-7.123335,0.245397,-0.113125,0.087365,-1.571219,0.480558
8.283333,-15.770956,-7.131341,0.248206,-0.121760,0.089872,-1.573919,0.481889
8.300000,-15.769299,-7.139735,0.249447,-0.126106,0.089548,-1.577710,0.513351
8.316667,-15.766575,-7.147205,0.250363,-0.128919,0.088736,-1.583560,0.477044
8.333333,-15.764989,-7.154853,0.251559,-0.133298,0.087767,-1.588635,0.468642
8.350000,-15.762042,-7.163153,0.252079,-0.133865,0.089653,-1.587628,0.528447
8.366667,-15.759224,-7.171156,0.251397,-0.135445,0.087302,-1.592320,0.509121
8.383333,-15.756288,-7.178422,0.251465,-0.136626,0.086058,-1.598550,0.470190
8.400000,-15.752621,-7.185216,0.249738,-0.132864,0.082303,-1.606279,0.463222
8.416667,-15.748808,-7.191879,0.248176,-0.128668,0.079055,-1.614063,0.460624
8.433333,-15.744328,-7.198471,0.245213,-0.121366,0.074342,-1.622734,0.478217
8.450000,-15.743018,-7.205005,0.245873,-0.121623,0.074329,-1.627153,0.399840
8.466667,-15.742353,-7.212459,0.245399,-0.120703,0.072144,-1.630418,0.448981
8.483333,-15.739484,-7.219782,0.242722,-0.111447,0.069862,-1.634415,0.471925
8.500000,-15.738176,-7.227508,0.241537,-0.107558,0.067654,-1.637798,0.470163
8.516667,-15.738718,-7.235760,0.241416,-0.110423,0.063084,-1.640975,0.496194
8.533333,-15.738322,-7.243556,0.241452,-0.109782,0.061798,-1.643523,0.468351
8.550000,-15.738344,-7.251248,0.242040,-0.112061,0.058401,-1.647813,0.461513
8.566667,-15.738681,-7.258695,0.243268,-0.116799,0.054959,-1.652755,0.447291
8.583333,-15.740332,-7.266135,0.245332,-0.126823,0.049587,-1.657547,0.457262
8.600000,-15.742771,-7.273837,0.247578,-0.139919,0.042420,-1.662525,0.484739
8.616667,-15.742293,-7.281153,0.247024,-0.139904,0.038437,-1.666155,0.439873
8.633333,-15.741925,-7.288496,0.246739,-0.141402,0.034319,-1.670883,0.441122
8.650000,-15.741218,-7.295835,0.246170,-0.141494,0.030661,-1.675911,0.442439
8.666667,-15.739078,-7.303049,0.244825,-0.135784,0.028400,-1.680828,0.451433
8.683333,-15.737252,-7.310178,0.243445,-0.132511,0.026314,-1.686705,0.441577
8.700000,-15.735861,-7.317686,0.242587,-0.131769,0.023725,-1.692513,0.458111
8.716667,-15.733654,-7.325550,0.241205,-0.128056,0.019535,-1.698306,0.490066
8.733333,-15.732662,-7.334285,0.239859,-0.128375,0.012392,-1.703415,0.527478
8.750000,-15.731321,-7.342401,0.239315,-0.126489,0.007863,-1.707776,0.493576
8.766667,-15.730443,-7.350405,0.238876,-0.125091,0.002313,-1.711837,0.483106
8.783333,-15.728926,-7.357755,0.238133,-0.122007,-0.002459,-1.716857,0.450325
8.800000,-15.726937,-7.364069,0.237616,-0.118557,-0.005841,-1.723118,0.397198
8.816667,-15.723531,-7.370070,0.235773,-0.111622,-0.009807,-1.730977,0.413978
8.833333,-15.721251,-7.376407,0.235188,-0.109493,-0.015369,-1.738033,0.404122
8.850000,-15.718473,-7.382222,0.234429,-0.106571,-0.019493,-1.745859,0.386622
8.866667,-15.715748,-7.387999,0.233721,-0.104185,-0.023126,-1.753980,0.383281
8.883333,-15.713628,-7.394454,0.233138,-0.103860,-0.027672,-1.761376,0.407678
8.900000,-15.712101,-7.401182,0.233252,-0.105786,-0.032129,-1.768251,0.413927
8.916667,-15.710478,-7.408566,0.232803,-0.106500,-0.037384,-1.774284,0.453580
8.933333,-15.708465,-7.415098,0.232730,-0.107438,-0.042231,-1.781858,0.410151
8.950000,-15.706571,-7.421971,0.231914,-0.109000,-0.048509,-1.789916,0.427731
8.966667,-15.704618,-7.429163,0.231429,-0.110586,-0.054829,-1.797399,0.447142
8.983333,-15.702415,-7.435977,0.230867,-0.111552,-0.060984,-1.805866,0.429649
9.000000,-15.699383,-7.441843,0.230496,-0.111262,-0.065877,-1.815916,0.396217
9.016667,-15.696597,-7.447857,0.229790,-0.110550,-0.070998,-1.825316,0.397715
9.033333,-15.692888,-7.452963,0.229311,-0.108927,-0.074814,-1.836289,0.378626
9.050000,-15.689717,-7.458256,0.228251,-0.106797,-0.079322,-1.846220,0.370204
9.066667,-15.687028,-7.464129,0.227190,-0.106590,-0.085207,-1.855815,0.387579
9.083333,-15.684706,-7.470462,0.226485,-0.107436,-0.091857,-1.865098,0.404713
9.100000,-15.681622,-7.475542,0.227097,-0.108585,-0.095361,-1.875608,0.356564
9.116667,-15.677924,-7.480748,0.227261,-0.108853,-0.099209,-1.887495,0.383129
9.133333,-15.674247,-7.486527,0.226656,-0.107750,-0.103451,-1.898719,0.411026
9.150000,-15.671128,-7.491673,0.225926,-0.110646,-0.108803,-1.911844,0.361008
9.166667,-15.667167,-7.497524,0.222713,-0.110083,-0.116726,-1.926757,0.423949
9.183333,-15.664291,-7.506295,0.216969,-0.108534,-0.133150,-1.940097,0.553813
9.200000,-15.664758,-7.515195,0.213098,-0.115285,-0.152979,-1.950329,0.534771
9.216667,-15.661863,-7.523561,0.208148,-0.111748,-0.166455,-1.958807,0.531132
9.233333,-15.660177,-7.530359,0.205265,-0.115547,-0.182263,-1.970718,0.420254
9.250000,-15.656323,-7.534234,0.205998,-0.117880,-0.188310,-1.980343,0.327877
9.266667,-15.653322,-7.537560,0.207174,-0.125256,-0.197040,-1.991555,0.268834
9.283333,-15.650020,-7.541601,0.207814,-0.131115,-0.206815,-2.002399,0.313097
9.300000,-15.645566,-7.545042,0.208940,-0.134846,-0.213597,-2.013514,0.337681
9.316667,-15.638397,-7.547119,0.208875,-0.133259,-0.217037,-2.030569,0.447825
9.333333,-15.629476,-7.548383,0.208073,-0.128616,-0.218409,-2.050938,0.540644
9.350000,-15.618971,-7.548454,0.207201,-0.122431,-0.216831,-2.074513,0.630298
9.366667,-15.607730,-7.548956,0.204704,-0.110656,-0.213715,-2.097095,0.675129
9.383333,-15.597735,-7.550077,0.201346,-0.102079,-0.214975,-2.121477,0.603434
9.400000,-15.586261,-7.550407,0.197062,-0.085125,-0.210165,-2.143405,0.688761
9.416667,-15.575898,-7.549426,0.194421,-0.073341,-0.204182,-2.165989,0.624542
9.433333,-15.564142,-7.552258,0.187873,-0.050423,-0.200048,-2.187284,0.725547
9.450000,-15.553658,-7.556391,0.180498,-0.028051,-0.201201,-2.208820,0.676124
9.466667,-15.548149,-7.559628,0.177380,-0.019452,-0.204479,-2.221960,0.383419
9.483333,-15.542290,-7.563506,0.173966,-0.007257,-0.206576,-2.233400,0.421560
9.500000,-15.539179,-7.566225,0.172558,-0.004194,-0.209507,-2.243219,0.247896
9.516667,-15.536512,-7.567575,0.172820,-0.003538,-0.209468,-2.252252,0.179348
9.533333,-15.534537,-7.570000,0.172777,-0.001810,-0.210019,-2.259585,0.187617
9.550000,-15.533185,-7.572042,0.173111,-0.001626,-0.210773,-2.267390,0.146942
9.566667,-15.531729,-7.574530,0.173382,-0.000172,-0.210915,-2.274169,0.173003
9.583333,-15.530736,-7.577041,0.173651,0.000718,-0.211159,-2.280668,0.161983
9.600000,-15.530381,-7.580029,0.174081,0.001508,-0.211306,-2.285721,0.180588
9.616667,-15.529992,-7.583148,0.174522,0.002644,-0.211484,-2.292113,0.188562
9.633333,-15.530017,-7.586803,0.175042,0.003662,-0.211817,-2.297459,0.219331
9.650000,-15.530156,-7.590596,0.175561,0.005181,-0.212010,-2.303485,0.227690
9.666667,-15.530948,-7.594746,0.176248,0.005733,-0.212778,-2.308617,0.253484
9.683333,-15.531573,-7.598904,0.176854,0.007026,-0.213270,-2.314403,0.252289
9.700000,-15.532308,-7.603263,0.177336,0.008796,-0.213304,-2.318945,0.265240
9.716667,-15.533216,-7.607504,0.177804,0.010436,-0.213344,-2.324009,0.260237
9.733333,-15.534838,-7.612191,0.178384,0.011753,-0.213280,-2.327135,0.297586
9.750000,-15.536180,-7.616992,0.178768,0.014362,-0.212906,-2.331329,0.299075
9.766667,-15.537712,-7.622255,0.179137,0.016226,-0.213445,-2.336359,0.328926
9.783333,-15.539289,-7.627953,0.179406,0.019011,-0.213974,-2.341344,0.354695
9.800000,-15.541111,-7.633672,0.179864,0.021246,-0.215242,-2.346349,0.360162
9.816667,-15.542185,-7.638926,0.180409,0.023859,-0.215623,-2.352700,0.321745
9.833333,-15.543038,-7.645653,0.179255,0.031785,-0.217554,-2.359032,0.406841
9.850000,-15.543955,-7.652194,0.178487,0.038583,-0.218567,-2.365094,0.396280
9.866667,-15.544972,-7.658206,0.178096,0.043733,-0.219649,-2.372257,0.365876
9.883333,-15.545671,-7.664660,0.177524,0.050579,-0.220520,-2.379770,0.389476
9.900000,-15.547056,-7.670827,0.177052,0.056081,-0.221531,-2.386340,0.379285
9.916667,-15.548163,-7.677389,0.176553,0.063501,-0.221916,-2.392097,0.399243
9.933333,-15.549919,-7.683088,0.176501,0.069001,-0.222147,-2.397474,0.357835
9.950000,-15.552505,-7.688117,0.176982,0.071350,-0.222232,-2.401941,0.339266
9.966667,-15.556158,-7.692752,0.177875,0.072667,-0.221895,-2.404267,0.354090
9.983333,-15.559933,-7.697434,0.178368,0.076016,-0.223041,-2.407050,0.360870
10.000000,-15.564291,-7.702073,0.179081,0.078891,-0.224380,-2.409261,0.381894
10.016667,-15.569452,-7.706345,0.179948,0.080853,-0.225557,-2.410168,0.401976
10.033333,-15.575334,-7.709249,0.181892,0.079390,-0.226031,-2.409209,0.393563
10.050000,-15.581467,-7.711727,0.184035,0.076346,-0.226434,-2.407359,0.396889
10.066667,-15.588545,-7.714414,0.186091,0.073895,-0.227310,-2.402883,0.454261
10.083333,-15.595835,-7.717190,0.188120,0.070927,-0.228688,-2.399012,0.468026
10.100000,-15.603942,-7.719741,0.190376,0.067387,-0.229848,-2.393416,0.509945
10.116667,-15.612519,-7.721955,0.192857,0.062666,-0.230211,-2.385551,0.531508
10.133333,-15.621126,-7.724014,0.195603,0.057446,-0.230771,-2.378152,0.530992
10.150000,-15.630157,-7.725502,0.198579,0.050807,-0.230313,-2.368864,0.549181
10.166667,-15.638897,-7.727678,0.200967,0.046428,-0.230455,-2.359828,0.540382
10.183333,-15.647433,-7.729411,0.203539,0.040962,-0.230431,-2.350426,0.522626
10.200000,-15.655569,-7.732490,0.204873,0.039982,-0.231128,-2.341421,0.521935
10.216667,-15.663714,-7.734377,0.207294,0.035429,-0.230867,-2.331946,0.501661
10.233333,-15.671370,-7.737691,0.208293,0.035912,-0.231448,-2.322114,0.500502
10.250000,-15.679270,-7.740857,0.209665,0.035262,-0.231767,-2.312125,0.510665
10.266667,-15.687003,-7.745019,0.210116,0.037705,-0.232817,-2.301767,0.526940
10.283333,-15.695191,-7.748837,0.211161,0.038062,-0.233576,-2.291004,0.542079
10.300000,-15.703299,-7.752931,0.212064,0.039487,-0.234320,-2.279744,0.544913
10.316667,-15.711430,-7.756932,0.212970,0.040608,-0.235025,-2.268496,0.543742
10.333333,-15.718512,-7.760177,0.214063,0.040868,-0.235453,-2.258908,0.467399
10.350000,-15.725547,-7.763745,0.214698,0.041483,-0.236528,-2.248431,0.473303
10.366667,-15.733176,-7.767605,0.215396,0.041793,-0.238412,-2.237184,0.513017
10.383333,-15.740879,-7.771456,0.216201,0.041833,-0.239729,-2.226278,0.516696
10.400000,-15.748895,-7.775500,0.217280,0.041525,-0.241195,-2.214492,0.538681
10.416667,-15.757076,-7.779843,0.218181,0.041579,-0.242618,-2.202351,0.555783
10.433333,-15.765272,-7.784283,0.219138,0.042173,-0.243906,-2.189923,0.559258
